ID,Código,Descrição,Unidade,NCM,Origem,Preço,Valor IPI fixo,Observações,Situação,Estoque,Preço de custo,Cód. no fornecedor,Fornecedor,Localização,Estoque máximo,Estoque mínimo,Peso líquido (Kg),Peso bruto (Kg),GTIN/EAN,GTIN/EAN da Embalagem,Largura do produto,Altura do Produto,Profundidade do produto,Data Validade,Descrição do Produto no Fornecedor,Descrição Complementar,Itens p/ caixa,Produto Variação,Tipo Produção,Classe de enquadramento do IPI,Código na Lista de Serviços,Tipo do item,Grupo de Tags/Tags,Tributos,Código Pai,Código Integração,Grupo de produtos,Marca,CEST,Volumes,Descrição Curta,Cross-Docking,URL Imagens Externas,Link Externo,Meses Garantia no Fornecedor,Clonar dados do pai,Condição do Produto,Frete Grátis,Número FCI,Vídeo,Departamento,Unidade de Medida,Preço de Compra,Valor base ICMS ST para retenção,Valor ICMS ST para retenção,Valor ICMS próprio do substituto,Categoria do produto,Informações Adicionais
8327224941,3180,Caixa De Som Mini Altofalante Knup,UN,8527.13.00,0,3990,0,,Ativo,"2,00",1900,"	2986",RP COMERCIO LTDA - ME,,0,0,0,0,,,0,0,0,,CX DE SOM KNUP KP-7030 6WRMS P2+USB CONT. VOLUME,,0,,Própria,,,,,0,"	",0,,,21.104.00,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,1880,0,0,0,Eletroeletrônicos (Tray),
8327224943,3181,Caixa Bluetooth Mini Jbl,UN,8518.21.00,0,22990,0,,Ativo,"1,00",11490,"	5126",P5 Distribuidora Ltda - Me,,0,0,0,0,,,0,0,0,,CX SOM BLUETOOTH CRS-RD6564 FM USB MICROSD BOOMBX CAERUS,,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,11490,0,0,0,Eletroeletrônicos (Tray),
8327224946,3182,Suporte Popsockets C/Clipe Celular,UN,9018.90.95,0,499,0,,Ativo,"0,00",220,"	2430",P5 Distribuidora Ltda - Me,,0,0,0,0,,,0,0,0,,SUPORTE POPSOCKET C/ CLIP CELULAR 02765/02766,,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,220,0,0,0,,
8802099884,3183,Nivel  3 Bolhas 50CM  Wester,UN,9031.80.99,0,3999,0,,Ativo,"0,00",1900,"	3183",Greco Importadora (Evangelos),,0,0,0,0,76174420739,,0,0,0,,NIVEL 3 BOLHAS 50CM WESTER ,,0,,Própria,,,,,0,"	",0,,,28.057.00,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,1900,0,0,0,,
8802099926,3185,Mecanismo Saída Universal - Caixa Acoplada,UN,9403.90.90,0,4990,0,,Ativo,"1,00",2413,"	906581",FERRAGENS NEGRAO COM LTDA - MG,,0,0,0,0,,,0,0,0,,,,0,,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,2413,0,0,0,,
8802099929,3186,Mecanismo Caixa Acoplada Entrada,UN,8481.80.19,0,9990,0,,Ativo,"3,00",4671,"	7151009",LORENZETTI S.A. INDUSTRIAS BRASILEIRAS ELETROMETALURGICAS,,0,0,0,0,,,0,0,0,,MECANISMO ENTRADA CX ACOPLADA CX/0006,,0,,Própria,,,,,0,"	",0,,,10.079.00,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,5200,0,0,0,,
8802099932,3187,PISTÃO 60N PORTA ABRE PARA BAIXO (FECHADO),UN,8302.42.00,0,1099,0,,Ativo,"11,00",499,"	50060",METALURGICA ALBRAS LTDA,,0,0,15,15,7.89982E+12,7.89982E+12,500,400,1800,,PISTAO  FORCA INVERSA 60N BRANCO,"<p><span style=""font-family: Arial; font-size: 18.6667px;"">Obtenha versatilidade e resistência com o Pistão 60N Inverso Branco. Adquira o seu para facilitar o movimento de portas ou tampas!</span></p>",100,,Própria,,,,,0,"	",0,,Monta Tudo,10.074.00,1,"<div style=""font-family: Arial; font-size: 14pt;"">
<p>Pistão  60N Inverso Branco - Versatilidade e Resistência</p>
<p>----------------------------------------------------</p>
<p><strong>Características do Produto:</strong></p>
<p> </p>
<p>Tipo: Pistão a Gás Inverso</p>
<p>Capacidade:  60N (aproximadamente  6kg)</p>
<p>Cor: Branco</p>
<p>Material: Aço</p>
<p>Aberto: 27cm</p>
<p>Fechado (Padrão): 17cm</p>
<p>----------------------------------------------------</p>
<p><strong>Conteúdo da Embalagem:</strong></p>
<p> </p>
<p>1 x Pistão  60N Inverso Branco</p>
<p>----------------------------------------------------</p>
<p><strong>Perguntas Frequentes:</strong></p>
<p> </p>
<p>1. Qual a capacidade de carga suportada pelo Pistão  60N Inverso Branco?</p>
<p>R: O pistão possui capacidade para suportar aproximadamente  6kg de peso.</p>
<p> </p>
<p>2. Posso utilizar o Pistão Inverso em portas ou tampas?</p>
<p>R: Sim, o Pistão Inverso é projetado para proporcionar suavidade na abertura e fechamento de portas ou tampas.</p>
<p> </p>
<p>3. A cor branca é resistente a riscos e desgastes?</p>
<p>R: Sim, a cor branca é durável e resistente, mantendo sua aparência por um longo período.</p>
<p> </p>
<p>4. O pistão a gás oferece segurança no movimento?</p>
<p>R: Sim, o pistão a gás proporciona um movimento controlado e seguro.</p>
<p> </p>
<p>5. O Pistão  60N Inverso é fácil de instalar?</p>
<p>R: Sim, a instalação é simples e pode ser realizada com ferramentas comuns.</p>
<p>----------------------------------------------------</p>
<p>Obtenha versatilidade e resistência com o Pistão 60N Inverso Branco. Adquira o seu para facilitar o movimento de portas ou tampas!</p>
</div>",0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Centímetro,454,0,0,0,Acessórios para Móveis (Tray)>>Pistão,
8802099933,3188,PISTÃO 60N PORTA ABRE PARA CIMA (ABERTO),UN,83024200,0,1099,0,,Ativo,"25,00",250,"	22802",JJI COMERCIO ATACADISTA LTDA,,0,0,9,10,7.89982E+12,7.89982E+12,500,400,1700,,PISTAO A GAS ABERTURA P/CIMA 60N - CINZA,"<p><span style=""font-family: Arial; font-size: 18.6667px;"">Obtenha versatilidade e resistência com o Pistão   60N  Aberto Branco. Adquira o seu para facilitar o movimento de portas ou tampas!</span></p>",100,,Própria,,,,,0,"	",0,,Monta Tudo,10.074.00,1,"<div style=""font-family: Arial; font-size: 14pt;"">
<p>Pistão   60N  Aberto Branco - Versatilidade e Resistência</p>
<p>----------------------------------------------------</p>
<p><strong>Características do Produto:</strong></p>
<p> </p>
<p>Tipo: Pistão a Gás  Aberto</p>
<p>Capacidade:   60N (aproximadamente   6kg)</p>
<p>Cor: Branco</p>
<p>Material: Aço</p>
<p>Aberto: 27cm</p>
<p>Fechado (Padrão): 17cm</p>
<p>----------------------------------------------------</p>
<p><strong>Conteúdo da Embalagem:</strong></p>
<p> </p>
<p>1 x Pistão   60N  Aberto Branco</p>
<p>----------------------------------------------------</p>
<p><strong>Perguntas Frequentes:</strong></p>
<p> </p>
<p>1. Qual a capacidade de carga suportada pelo Pistão   60N  Aberto Branco?</p>
<p>R: O pistão possui capacidade para suportar aproximadamente   6kg de peso.</p>
<p> </p>
<p>2. Posso utilizar o Pistão  Aberto em portas ou tampas?</p>
<p>R: Sim, o Pistão  Aberto é projetado para proporcionar suavidade na abertura e fechamento de portas ou tampas.</p>
<p> </p>
<p>3. A cor branca é resistente a riscos e desgastes?</p>
<p>R: Sim, a cor branca é durável e resistente, mantendo sua aparência por um longo período.</p>
<p> </p>
<p>4. O pistão a gás oferece segurança no movimento?</p>
<p>R: Sim, o pistão a gás proporciona um movimento controlado e seguro.</p>
<p> </p>
<p>5. O Pistão   60N  Aberto é fácil de instalar?</p>
<p>R: Sim, a instalação é simples e pode ser realizada com ferramentas comuns.</p>
<p>----------------------------------------------------</p>
<p>Obtenha versatilidade e resistência com o Pistão   60N  Aberto Branco. Adquira o seu para facilitar o movimento de portas ou tampas!</p>
</div>",0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Centímetro,214,0,0,0,Acessórios para Móveis (Tray)>>Pistão,
8802099934,3189,Kit Banheiro Vidro Canto Luxo 5 Peças  KC Martraver,UN,94038900,0,16990,0,,Ativo,"0,00",9808,"	12312",BRASIL MERCANTE COM. MAT. DE CONSTRUÇÃO,,0,0,0,0,7.89945E+12,7.89945E+12,0,0,0,,KIT BANHEIRO CANTO VIDRO KC MARTRAVEL ,,0,,Própria,,,,,0,"	",0,,,28.061.00,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Metros,9500,0,0,0,,
9788491837,3191,Garrafa Rattan 540ml,UN,3924.10.00,0,1190,0,,Ativo,"0,00",405,"	33596",GIGAFORT DISTRIBUIDORA DE BRINQUEDOS SA,,0,0,0,0,,,0,0,0,,GARRAFA RATTAN SQUEEZE 540ML,,0,Produto,Própria,,,Mercadoria para Revenda,,0,"	",0,,,,0,,0,"	https://ae01.alicdn.com/kf/HTB1usYbhEOWBKNjSZKzq6xfWFXax/Nova-moda-imita-o-de-vidro-rattan-garrafa-fresca-menina-criativa-port-til-prova-de-vazamento.jpg_q50.jpg",,0,NÃO,NOVO,NÃO,,,,Metros,375,0,0,0,,
9792195462,3192,Caneca Para Chopp 550ml,UN,7615.10.00,0,1790,0,,Ativo,"0,00",806,"	34357",GIGAFORT DISTRIBUIDORA DE BRINQUEDOS SA,,0,0,0,0,,,0,0,0,,CANECA PARA CHOPP 550ML,,0,Produto,Própria,,,Mercadoria para Revenda,,0,"	",0,,,28.061.00,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,806,0,0,0,,
9792831074,3193,Colher Arroz Nylon 28cm,UN,3924.10.00,0,1190,0,,Ativo,"0,00",525,"	34480",GIGAFORT DISTRIBUIDORA DE BRINQUEDOS SA,,0,300,0,0,7.89648E+12,,0,0,0,,COLHER NYLON ARROZ 28CM PRETO,,0,Produto,Própria,,,Mercadoria para Revenda,,0,"	",0,,,,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,448,0,0,0,,
9792870904,3194,Conjunto utensílios Cozinha 4 Peças,UN,8215.99.10,0,3999,0,,Ativo,"1,00",1971,"	26357",GIGAFORT DISTRIBUIDORA DE BRINQUEDOS SA,,0,0,0,0,7.8989E+12,,0,0,0,,CONJUNTO UTENSILIOS DE COZINHA 4 PECAS,,0,Produto,Própria,,,Mercadoria para Revenda,,0,"	",0,,,,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,1971,0,0,0,,
9793120286,3195,"Escorredor de Macarrão Alumínio 2,8 Litros",UN,7615.10.00,0,4990,0,,Ativo,"6,00",2331,"	16832",GIGAFORT DISTRIBUIDORA DE BRINQUEDOS SA,,0,0,0,0,,,0,0,0,,ESCORREDOR DE MACARRAO ALUMINIO 2 8LTS,,0,Produto,Própria,,,Mercadoria para Revenda,,0,"	",0,,,28.061.00,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,2331,0,0,0,,
9793193946,3196,Espátula Nylon 27cm,UN,3924.10.00,0,890,0,,Ativo,"0,00",403,"	34483",GIGAFORT DISTRIBUIDORA DE BRINQUEDOS SA,,0,0,0,0,,,0,0,0,,ESPATULA NYLON 27CM PRETO,,0,,Própria,,,Mercadoria para Revenda,,0,"	",0,,,,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,403,0,0,0,,
9800197125,3197,Lixeira com Pedal 5 Litros Quadrada,UN,3924.90.00,0,4600,0,,Ativo,"2,00",2165,"	18718",GIGAFORT DISTRIBUIDORA DE BRINQUEDOS SA,,0,400,0,0,7.89812E+12,7.89812E+12,0,0,0,,LIXEIRA PEDAL 7 5LTS QUADRADA COLOR,,0,Produto,Própria,,,Mercadoria para Revenda,,0,"	",0,,,,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,1800,0,0,0,,
9800401046,3199,Lixeira com Pedal 7 Litros Branco/Mármore,UN,3924.90.00,0,2990,0,,Ativo,"1,00",1333,"	21347",GIGAFORT DISTRIBUIDORA DE BRINQUEDOS SA,,0,0,0,0,7.89695E+12,7.89695E+12,0,0,0,,LIXEIRA PEDAL 7LTS BRANCO OU MARMORE,,0,,Própria,,,Mercadoria para Revenda,,0,"	",0,,,,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,1333,0,0,0,,
9800537353,3200,Lixeira com Pedal 7 Litros Nature,UN,39249000,0,2590,0,,Ativo,"0,00",1123,"	33562",GIGAFORT DISTRIBUIDORA DE BRINQUEDOS SA,,0,0,0,0,,,0,0,0,,LIXEIRA PEDAL 7LTS ECO NATURE,,0,,Própria,,,Mercadoria para Revenda,,0,"	",0,,,11.009.00,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,1123,0,0,0,,
9800468219,3201,Lixeira com Pedal 7 Litros Preta,UN,3924.90.00,0,3990,0,,Ativo,"0,00",2800,"	29403",GIGAFORT DISTRIBUIDORA DE BRINQUEDOS SA,,0,0,0,0,,,0,0,0,,LIXEIRA PEDAL 7LTS PRETA,,0,,Própria,,,Mercadoria para Revenda,,0,"	",0,,,,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,2800,0,0,0,,
9800601459,3202,Manteigueira Inox C/Tampa Acrílico,UN,7323.93.00,0,4990,0,,Ativo,"0,00",2416,"	33541",GIGAFORT DISTRIBUIDORA DE BRINQUEDOS SA,,0,0,0,0,,,0,0,0,,MANTEIGUEIRA INOX C TAMPA ACRILICO,,0,Produto,Própria,,,Mercadoria para Revenda,,0,"	",0,,,,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,2416,0,0,0,,
9800983669,3203,Peneira Plástica 11cm,UN,3924.10.00,0,990,0,,Ativo,"1,00",345,"	18849",GIGAFORT DISTRIBUIDORA DE BRINQUEDOS SA,,0,0,0,0,7.8985E+12,7.8985E+12,0,0,0,,PENEIRA PLAST 11CM,,0,,Própria,,,Mercadoria para Revenda,,0,"	",0,,,,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,345,0,0,0,,
9800052973,3204,Lava Arroz,UN,3924.10.00,0,899,0,,Ativo,"5,00",367,"	34185",GIGAFORT DISTRIBUIDORA DE BRINQUEDOS SA,,0,0,0,0,,,0,0,0,,LAVA ARROZ,,0,,Própria,,,Mercadoria para Revenda,,0,"	",0,,,,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,361,0,0,0,,
9802350025,3205,Pote Plástico Redondo 2 Litros,UN,3924.10.00,0,890,0,,Ativo,"2,00",323,"	27809",GIGAFORT DISTRIBUIDORA DE BRINQUEDOS SA,,0,400,0,0,,,0,0,0,,POTE PLAST REDONDO 1 2LT,,0,Produto,Própria,,,Mercadoria para Revenda,,0,"	",0,,,,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,299,0,0,0,,
9802530664,3206,Saboneteira P/Banheiro Branco,UN,3924.90.00,0,2490,0,,Ativo,"5,00",1169,"	13800",Duda Damewer Ind. Art. para Const. Civil Ltda,,0,0,0,0,,,0,0,0,,"Saboneteira p/ banheiro  branco termoenc,",,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	https://www.duda.ind.br/comum/code/MostrarImagem.php?C=OTM%2C",,0,NÃO,NOVO,NÃO,,,,Centímetro,920,0,0,0,,
9802657469,3207,Parafuso com Regulagem Branco para Assento Sanitário Quadrado Duda,UN,7318.15.00,0,1990,0,,Ativo,"0,00",833,"	165400",Duda Damewer Ind. Art. para Const. Civil Ltda,,0,0,10,30,7.89853E+12,7.89853E+12,1100,400,1600,,Parafuso branco p/ assento c/ regulagem,"<p><span style=""font-family: Arial; font-size: 18.6667px;"">Tenha praticidade e ajuste perfeito no seu banheiro com o Parafuso com Regulagem para Assento Sanitário Quadrado Duda. Adquira o seu agora e garanta conforto na instalação!</span></p>",100,,Terceiros,,,,,0,"	",0,,Duda,,1,"<div style=""font-family: Arial; font-size: 14pt;"">
<p>Parafuso com Regulagem para Assento Sanitário Quadrado Duda - Ajuste Simples e Preciso</p>
<p>----------------------------------------------</p>
<p><strong>Características do Produto:</strong></p>
<p> </p>
<p>Marca: Duda</p>
<p>Cor: Branco</p>
<p>Material: Polipropileno</p>
<p>----------------------------------------------</p>
<p><strong>Conteúdo da Embalagem:</strong></p>
<p> </p>
<p>1 x Parafuso com Regulagem para Assento Sanitário Quadrado Duda</p>
<p>----------------------------------------------</p>
<p><strong>Perguntas Frequentes:</strong></p>
<p> </p>
<p>1. Como faço para regular a altura do Parafuso no Assento Sanitário Quadrado Duda?</p>
<p>R: A regulagem de altura é fácil. Siga as instruções fornecidas na embalagem para ajustar conforme a sua preferência.</p>
<p> </p>
<p>2. Posso utilizar esse parafuso em assentos sanitários de outras marcas?</p>
<p>R: Sim, o Parafuso com Regulagem da Duda é compatível com diversos modelos de assentos sanitários quadrados, proporcionando versatilidade.</p>
<p> </p>
<p>3. É necessário contratar um profissional para a instalação do Parafuso com Regulagem?</p>
<p>R: A instalação é simples e pode ser realizada manualmente. Caso tenha dúvidas, consulte o manual de instruções incluso.</p>
<p> </p>
<p>4. Esse parafuso é resistente à umidade do banheiro?</p>
<p>R: Sim, o material de polipropileno é resistente à umidade, garantindo durabilidade mesmo em ambientes úmidos.</p>
<p> </p>
<p>5. Posso ajustar o parafuso mesmo após a instalação inicial?</p>
<p>R: Sim, o Parafuso com Regulagem permite ajustes mesmo após a instalação, proporcionando flexibilidade conforme suas necessidades.</p>
<p>----------------------------------------------</p>
<p>Tenha praticidade e ajuste perfeito no seu banheiro com o Parafuso com Regulagem para Assento Sanitário Quadrado Duda. Adquira o seu agora e garanta conforto na instalação!</p>
</div>",0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,718,0,0,0,Utilidades Domésticas (Tray),
9802728652,3208,Kit Banheiro Monaco Preto - Saboneteira de Parede - Papeleira com Proteção - Porta-toalhas de Banho,UN,9603.90.00,0,6490,0,,Ativo,"1,00",3077,"	55700",Duda Damewer Ind. Art. para Const. Civil Ltda,,0,0,48,50,7.89853E+12,7.89853E+12,2100,4800,900,,kit monaco 5pcs preto det cr,"<p><span style=""font-family: Arial; font-size: 18.6667px;"">Transforme seu banheiro com o Kit Banheiro Monaco na Cor Preto - Elegância e Praticidade em Cada Detalhe!</span></p>",500,,Própria,,,,,0,"	",0,,Duda,,1,"<div style=""font-family: Arial; font-size: 14pt;"">
<p>Kit Banheiro Monaco na Cor Preto - Elegância e Praticidade em Cada Detalhe</p>
<p> </p>
<p>-------------------------------------------</p>
<p><strong>Características do Produto:</strong></p>
<p> </p>
<p>Cor: Preto</p>
<p>Marca: Duda</p>
<p>-------------------------------------------</p>
<p> </p>
<p><strong>Conteúdo da Embalagem:</strong></p>
<p> </p>
<p>1 x Saboneteira de Parede</p>
<p>1 x Papeleira com Proteção</p>
<p>1 x Porta-toalhas de Banho</p>
<p>1 x Porta-toalhas de Rosto</p>
<p>1 x Cabide</p>
<p>-------------------------------------------</p>
<p> </p>
<p><strong>Perguntas Frequentes:</strong></p>
<p> </p>
<p>1. A cor preto confere um toque elegante ao Kit Banheiro Monaco?</p>
<p>R: Sim, a cor preto adiciona elegância e sofisticação, tornando o kit uma escolha moderna para seu banheiro.</p>
<p> </p>
<p>2. A saboneteira de parede é fácil de instalar?</p>
<p>R: Sim, a saboneteira de parede é projetada para instalação fácil, proporcionando praticidade.</p>
<p> </p>
<p>3. A papeleira com proteção mantém o papel higiênico protegido?</p>
<p>R: Sim, a papeleira com proteção evita respingos e mantém o papel higiênico protegido contra umidade.</p>
<p> </p>
<p>4. Os porta-toalhas são adequados para diferentes tamanhos de toalhas?</p>
<p>R: Sim, os porta-toalhas são versáteis e podem acomodar diferentes tamanhos de toalhas.</p>
<p> </p>
<p>5. O cabide é resistente para suportar roupas pesadas?</p>
<p>R: Sim, o cabide é resistente e projetado para suportar roupas de forma segura.</p>
<p>-------------------------------------------</p>
<p>Transforme seu banheiro com o Kit Banheiro Monaco na Cor Preto - Elegância e Praticidade em Cada Detalhe!</p>
</div>",0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,2581,0,0,0,Banheiro,
9804266309,3209,Escorredor Plástico 2 Andares.,UN,3924.10.00,0,5490,0,,Ativo,"1,00",2600,"	BRINDE",GIGAFORT DISTRIBUIDORA DE BRINQUEDOS SA,,0,0,0,0,,,0,0,0,,BRINDE,,0,Produto,Própria,,,Mercadoria para Revenda,,0,"	",0,,,,0,,0,"	https://fotos.paramountplasticos.com.br/uploads/produtos/499/L_499-escorredor-de-pratos-duplo-branco-copyb-vdkpc.jpg",,0,NÃO,NOVO,NÃO,,,,Centímetro,2600,0,0,0,,
9808076305,3210,Vela para Acqua Due,UN,84219999,0,4690,0,,Ativo,"2,00",2298,"	7411042",LORENZETTI S.A. INDUSTRIAS BRASILEIRAS ELETROMETALURGICAS,,0,0,0,0,7.89645E+12,7.89645E+12,0,0,0,,REFIL P/PURIF ACQ DUE CX/0006,,0,Produto,Própria,,,Mercadoria para Revenda,,0,"	",0,,,,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,0,0,0,0,,
15603134005,3215,Suporte De Monitor De Mesa,UN,7326.90.90,0,19990,0,,Ativo,"1,00",10395,"	BM810",Brasforma Industria e Comercio Ltda,,0,0,0,0,,,0,0,0,,SUPORTE MONITOR MESA,,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,10256,0,0,0,,
15603016142,3216,Suporte Micro-ondas/Forno/Filtro- BRANCO,UN,73269090,0,6690,0,,Ativo,"6,00",3081,"	SBR5.0",Brasforma Industria e Comercio Ltda,,0,0,100,100,7.89669E+12,7.89669E+12,1500,500,3800,,SUPORTE BRANCO P/FORNO MICROONDAS ,,0,,Própria,,,,,0,"	",0,,Brasforma,,0,"<p>Suporte de parede Multiuso Brasforma</p>
<p> </p>
<p>Uma das maiores fabricantes de suportes do Brasil agora em sua casa!</p>
<p> </p>
<p>Suporte para fixação em paredes! Fabricado em aço carbono de altíssima resistência.</p>
<p>Suporte multiuso com ajuste de profundidade, permitindo total liberdade para a decoração que você almeja.</p>
<p> </p>
<p>Ideal para micro-ondas, fornos, filtros e purificadores de água, impressoras e muito mais!</p>
<p> </p>
<p>Capacidade de até 30kg</p>
<p> </p>
<p>Produto perfeito para otimização de espaço e harmonização de ambientes!</p>
<p> </p>
<p> </p>
<p>Características Técnicas:</p>
<p> </p>
<p>Material: Aço carbono de alta resistência</p>
<p>Ajuste de profundidade permitida: 6 a 32cm</p>
<p>Carga máxima suportada: 30kg</p>
<p>Tamanho das hastes do suporte: 37cm comprimento x 7cm lagura</p>
<p> </p>
<p> </p>
<p>Conteúdo da embalagem: Suporte multiuso, jogo de parafuso e buchas, ferramenta de nivelação e manual de instalação.</p>
<p> </p>",0,"	https://cf.shopee.com.br/file/86f1a092881184df85e3dff034cda0fd",,0,NÃO,NOVO,NÃO,,,,Centímetro,3452,0,0,0,"Casa, Móveis e Decoração>>Móveis para Casa>>Cubos e Prateleiras Flutuantes",
15398642951,3217,Tinta Spray Vermelho,UN,32082019,0,2190,0,,Ativo,"0,00",1090,"	406634",TRENAS E CIA COMERCIO FERRAMENTAS LTDA,,0,0,0,0,,,0,0,0,,TINTA SPRAY UG VERMELHO 400ML/210G,,0,,Própria,,,,,0,"	",0,,,24.001.00,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Centímetro,899,0,0,0,,
15014825755,3219,Mixer 2 Velocidades (CADENCE),UN,8509.40.90,0,17990,0,,Ativo,"0,00",8218,"	MIX291-220",JCS BRASIL ELETRODOMESTICOS S.A.,,0,0,0,0,7.89822E+12,7.89822E+12,0,0,0,,MIXER CADENCE MIX291 220V FAST BLEND COLORS VERMELHO,,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	https://http2.mlstatic.com/D_NQ_NP_2X_695428-MLA32092658174_092019-V.webp",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Centímetro,6575,0,0,0,,
10036068898,3220,Esguicho Jet Garden - Engate Rápido,UN,8424.30.10,0,4890,0,,Ativo,"0,00",2631,"	11905",Metalurgica Garden Ind. e Com. Ltda,,0,0,0,0,,,0,0,0,,ESGUICHO GARDEN - ENGATE RÁPIDO,,0,Produto,Própria,,,Mercadoria para Revenda,,0,"	",0,,,,0,,0,"	",,0,NÃO,NOVO,NÃO,,,,Centímetro,2631,0,0,0,,
10040962319,3221,Emenda HDMI Fêmea,UN,3917.40.90,0,1099,0,,Ativo,"2,00",570,"	4298",Lider Distribuidora,,0,0,0,0,,,0,0,0,,EMENDA HDMI FÊMEA DOURADA,,0,Produto,Própria,,,Mercadoria para Revenda,,0,"	",0,,,28.062.00,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Centímetro,570,0,0,0,,
10053528398,3222,Ventilador De Mesa 40cm 220V Ventisol,UN,84145110,0,22990,0,,Ativo,"2,00",12670,"	551",VENTISOL INDUSTRIA E COMERCIO S. A.,,0,0,0,0,7.89846E+12,7.89846E+12,0,0,0,,VENTILADOR OSC MESA TURBO 6P 40CM PR 220V PREMIUM,,0,,Própria,,,,,0,"	",0,,,21.088.00,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Centímetro,9861,0,0,0,,
10055003396,3223,Cadeado 30mm,UN,8301.10.00,0,3990,0,,Ativo,"8,00",1600,"	0",HUGO (FORNECEDOR),,0,0,0,0,7.89911E+12,7.89911E+12,0,0,0,,CADEADO 30MM EF,,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Centímetro,1600,0,0,0,,
10088713563,3224,Irrigador Giratório 3 Jatos,UN,84248290,0,1599,0,,Ativo,"4,00",769,"	0190400065",FORCE LINE IND. COM. COMP. ELETRON. LTDA,,0,0,0,0,7.89902E+12,7.89902E+12,0,0,0,,IRRIGADOR GIRATÓRIO 3 JATOS,,0,Produto,Própria,,,,,0,"	",0,,,,0,,0,"	",,0,NÃO,NÃO ESPECIFICADO,NÃO,,,,Centímetro,750,0,0,0,,
10100897061,3225,Luminária de Mesa Alfacell 40w Bivolt (lâmpada não inclusa),UN,9405.20.00,0,4690,0,,Ativo,"2,00",2160,"	AL55003",IMPORIENTE COMERCIO EXTERIOR LTDA,,0,300,0,0,7.89979E+12,7.89979E+12,0,0,0,,LUMINARIA DE MESA ALFACELL 40W BIVOLT (LÂMPADA NÃO INCLUSA),,0,,Própria,,,Mercadoria para Revenda,,0,"	",0,,,,0,,0,"	https://http2.mlstatic.com/D_NQ_NP_633710-MLB26741956937_012018-O.jpg",,0,NÃO,NOVO,NÃO,,,,Centímetro,2160,0,0,0,Eletroeletrônicos (Tray)>>Iluminação,
10100910488,3226,Balança Mecânica de Banheiro,UN,8423.10.00,0,5990,0,,Ativo,"1,00",2936,"	CA05019",IMPORIENTE COMERCIO EXTERIOR LTDA,,0,0,0,0,7.89979E+12,7.89979E+12,0,0,0,,BALANCA MECANICA DE BANHEIRO SORTIDA 130KG,,0,Produto,Própria,,,Mercadoria para Revenda,,0,"	",0,,,,0,,0,"	https://images-na.ssl-images-amazon.com/images/I/915xcGvUEnL._AC_SX355_.jpg",,0,NÃO,NOVO,NÃO,,,,Centímetro,2610,0,0,0,,
